"","Biennium","BillId","BillNumber"
"1","2015-16","HB 1000","1000"
"2","2015-16","SHB 1000","1000"
"3","2015-16","HB 1001","1001"
"4","2015-16","HB 1002","1002"
"5","2015-16","SHB 1002","1002"
"6","2015-16","EHB 1003","1003"
"7","2015-16","HB 1004","1004"
"8","2015-16","HB 1005","1005"
"9","2015-16","HB 1006","1006"
"10","2015-16","SHB 1006","1006"
"11","2015-16","HB 1007","1007"
"12","2015-16","HB 1008","1008"
"13","2015-16","SHB 1008","1008"
"14","2015-16","HB 1009","1009"
"15","2015-16","SHB 1009","1009"
"16","2015-16","2SHB 1009","1009"
"17","2015-16","HB 1010","1010"
"18","2015-16","SHB 1010","1010"
"19","2015-16","HB 1011","1011"
"20","2015-16","HB 1012","1012"
"21","2015-16","HB 1013","1013"
"22","2015-16","HB 1014","1014"
"23","2015-16","HB 1015","1015"
"24","2015-16","HB 1016","1016"
"25","2015-16","HB 1017","1017"
"26","2015-16","HB 1018","1018"
"27","2015-16","HB 1019","1019"
"28","2015-16","HB 1020","1020"
"29","2015-16","HB 1021","1021"
"30","2015-16","SHB 1021","1021"
"31","2015-16","HB 1022","1022"
"32","2015-16","HB 1023","1023"
"33","2015-16","HB 1024","1024"
"34","2015-16","HB 1025","1025"
"35","2015-16","HB 1026","1026"
"36","2015-16","HB 1027","1027"
"37","2015-16","HB 1028","1028"
"38","2015-16","HB 1029","1029"
"39","2015-16","HB 1030","1030"
"40","2015-16","SHB 1030","1030"
"41","2015-16","HB 1031","1031"
"42","2015-16","SHB 1031","1031"
"43","2015-16","HB 1032","1032"
"44","2015-16","HB 1033","1033"
"45","2015-16","HB 1034","1034"
"46","2015-16","HB 1035","1035"
"47","2015-16","HB 1036","1036"
"48","2015-16","HB 1037","1037"
"49","2015-16","SHB 1037","1037"
"50","2015-16","HB 1038","1038"
"51","2015-16","SHB 1038","1038"
"52","2015-16","HB 1039","1039"
"53","2015-16","SHB 1039","1039"
"54","2015-16","HB 1040","1040"
"55","2015-16","HB 1041","1041"
"56","2015-16","HB 1042","1042"
"57","2015-16","HB 1043","1043"
"58","2015-16","SHB 1043","1043"
"59","2015-16","HB 1044","1044"
"60","2015-16","HB 1045","1045"
"61","2015-16","SHB 1045","1045"
"62","2015-16","HB 1046","1046"
"63","2015-16","HB 1047","1047"
"64","2015-16","HB 1048","1048"
"65","2015-16","SHB 1048","1048"
"66","2015-16","HB 1049","1049"
"67","2015-16","HB 1050","1050"
"68","2015-16","HB 1051","1051"
"69","2015-16","HB 1052","1052"
"70","2015-16","SHB 1052","1052"
"71","2015-16","HB 1053","1053"
"72","2015-16","SHB 1053","1053"
"73","2015-16","HB 1054","1054"
"74","2015-16","SHB 1054","1054"
"75","2015-16","HB 1055","1055"
"76","2015-16","HB 1056","1056"
"77","2015-16","HB 1057","1057"
"78","2015-16","HB 1058","1058"
"79","2015-16","HB 1059","1059"
"80","2015-16","HB 1060","1060"
"81","2015-16","ESHB 1060","1060"
"82","2015-16","HB 1061","1061"
"83","2015-16","HB 1062","1062"
"84","2015-16","HB 1063","1063"
"85","2015-16","SHB 1063","1063"
"86","2015-16","HB 1064","1064"
"87","2015-16","SHB 1064","1064"
"88","2015-16","HB 1065","1065"
"89","2015-16","HB 1066","1066"
"90","2015-16","HB 1067","1067"
"91","2015-16","ESHB 1067","1067"
"92","2015-16","HB 1068","1068"
"93","2015-16","SHB 1068","1068"
"94","2015-16","HB 1069","1069"
"95","2015-16","SHB 1069","1069"
"96","2015-16","HB 1070","1070"
"97","2015-16","SHB 1070","1070"
"98","2015-16","HB 1071","1071"
"99","2015-16","HB 1072","1072"
"100","2015-16","HB 1073","1073"
"101","2015-16","HB 1074","1074"
"102","2015-16","HB 1075","1075"
"103","2015-16","HB 1076","1076"
"104","2015-16","SHB 1076","1076"
"105","2015-16","HB 1077","1077"
"106","2015-16","HB 1078","1078"
"107","2015-16","ESHB 1078","1078"
"108","2015-16","HB 1079","1079"
"109","2015-16","SHB 1079","1079"
"110","2015-16","HB 1080","1080"
"111","2015-16","HB 1081","1081"
"112","2015-16","HB 1082","1082"
"113","2015-16","HB 1083","1083"
"114","2015-16","HB 1084","1084"
"115","2015-16","HB 1085","1085"
"116","2015-16","SHB 1085","1085"
"117","2015-16","HB 1086","1086"
"118","2015-16","SHB 1086","1086"
"119","2015-16","EHB 1087","1087"
"120","2015-16","HB 1088","1088"
"121","2015-16","SHB 1088","1088"
"122","2015-16","HB 1089","1089"
"123","2015-16","SHB 1089","1089"
"124","2015-16","HB 1090","1090"
"125","2015-16","EHB 1091","1091"
"126","2015-16","HB 1092","1092"
"127","2015-16","SHB 1092","1092"
"128","2015-16","HB 1093","1093"
"129","2015-16","ESHB 1093","1093"
"130","2015-16","HB 1094","1094"
"131","2015-16","2ESHB 1094","1094"
"132","2015-16","HB 1095","1095"
"133","2015-16","SHB 1095","1095"
"134","2015-16","E2SHB 1095","1095"
"135","2015-16","HB 1096","1096"
"136","2015-16","HB 1097","1097"
"137","2015-16","HB 1098","1098"
"138","2015-16","HB 1099","1099"
"139","2015-16","HB 1100","1100"
"140","2015-16","2ESHB 1100","1100"
"141","2015-16","HB 1101","1101"
"142","2015-16","HB 1102","1102"
"143","2015-16","HB 1103","1103"
"144","2015-16","ESHB 1103","1103"
"145","2015-16","HB 1104","1104"
"146","2015-16","HB 1105","1105"
"147","2015-16","SHB 1105","1105"
"148","2015-16","HB 1106","1106"
"149","2015-16","ESHB 1106","1106"
"150","2015-16","2SHB 1106","1106"
"151","2015-16","HB 1107","1107"
"152","2015-16","SHB 1107","1107"
"153","2015-16","2SHB 1107","1107"
"154","2015-16","HB 1108","1108"
"155","2015-16","HB 1109","1109"
"156","2015-16","SHB 1109","1109"
"157","2015-16","HB 1110","1110"
"158","2015-16","HB 1111","1111"
"159","2015-16","HB 1112","1112"
"160","2015-16","HB 1113","1113"
"161","2015-16","HB 1114","1114"
"162","2015-16","2EHB 1115","1115"
"163","2015-16","HB 1116","1116"
"164","2015-16","HB 1117","1117"
"165","2015-16","HB 1118","1118"
"166","2015-16","SHB 1118","1118"
"167","2015-16","2SHB 1118","1118"
"168","2015-16","HB 1119","1119"
"169","2015-16","HB 1120","1120"
"170","2015-16","SHB 1120","1120"
"171","2015-16","HB 1121","1121"
"172","2015-16","SHB 1121","1121"
"173","2015-16","HB 1122","1122"
"174","2015-16","EHB 1123","1123"
"175","2015-16","HB 1124","1124"
"176","2015-16","HB 1125","1125"
"177","2015-16","HB 1126","1126"
"178","2015-16","ESHB 1126","1126"
"179","2015-16","HB 1127","1127"
"180","2015-16","SHB 1127","1127"
"181","2015-16","HB 1128","1128"
"182","2015-16","HB 1129","1129"
"183","2015-16","HB 1130","1130"
"184","2015-16","HB 1131","1131"
"185","2015-16","SHB 1131","1131"
"186","2015-16","HB 1132","1132"
"187","2015-16","SHB 1132","1132"
"188","2015-16","HB 1133","1133"
"189","2015-16","HB 1134","1134"
"190","2015-16","HB 1135","1135"
"191","2015-16","SHB 1135","1135"
"192","2015-16","HB 1136","1136"
"193","2015-16","SHB 1136","1136"
"194","2015-16","HB 1137","1137"
"195","2015-16","HB 1138","1138"
"196","2015-16","SHB 1138","1138"
"197","2015-16","HB 1139","1139"
"198","2015-16","HB 1140","1140"
"199","2015-16","HB 1141","1141"
"200","2015-16","HB 1142","1142"
"201","2015-16","HB 1143","1143"
"202","2015-16","HB 1144","1144"
"203","2015-16","HB 1145","1145"
"204","2015-16","SHB 1145","1145"
"205","2015-16","HB 1146","1146"
"206","2015-16","HB 1147","1147"
"207","2015-16","HB 1148","1148"
"208","2015-16","SHB 1148","1148"
"209","2015-16","HB 1149","1149"
"210","2015-16","SHB 1149","1149"
"211","2015-16","HB 1150","1150"
"212","2015-16","HB 1151","1151"
"213","2015-16","SHB 1151","1151"
"214","2015-16","HB 1152","1152"
"215","2015-16","SHB 1152","1152"
"216","2015-16","2SHB 1152","1152"
"217","2015-16","HB 1153","1153"
"218","2015-16","HB 1154","1154"
"219","2015-16","SHB 1154","1154"
"220","2015-16","HB 1155","1155"
"221","2015-16","HB 1156","1156"
"222","2015-16","HB 1157","1157"
"223","2015-16","SHB 1157","1157"
"224","2015-16","HB 1158","1158"
"225","2015-16","HB 1159","1159"
"226","2015-16","SHB 1159","1159"
"227","2015-16","HB 1160","1160"
"228","2015-16","SHB 1160","1160"
"229","2015-16","HB 1161","1161"
"230","2015-16","HB 1162","1162"
"231","2015-16","HB 1163","1163"
"232","2015-16","HB 1164","1164"
"233","2015-16","HB 1165","1165"
"234","2015-16","HB 1166","1166"
"235","2015-16","ESHB 1166","1166"
"236","2015-16","HB 1167","1167"
"237","2015-16","HB 1168","1168"
"238","2015-16","HB 1169","1169"
"239","2015-16","HB 1170","1170"
"240","2015-16","ESHB 1170","1170"
"241","2015-16","HB 1171","1171"
"242","2015-16","SHB 1171","1171"
"243","2015-16","HB 1172","1172"
"244","2015-16","HB 1173","1173"
"245","2015-16","HB 1174","1174"
"246","2015-16","SHB 1174","1174"
"247","2015-16","E2SHB 1174","1174"
"248","2015-16","HB 1175","1175"
"249","2015-16","SHB 1175","1175"
"250","2015-16","HB 1176","1176"
"251","2015-16","HB 1177","1177"
"252","2015-16","HB 1178","1178"
"253","2015-16","SHB 1178","1178"
"254","2015-16","HB 1179","1179"
"255","2015-16","HB 1180","1180"
"256","2015-16","SHB 1180","1180"
"257","2015-16","HB 1181","1181"
"258","2015-16","HB 1182","1182"
"259","2015-16","HB 1183","1183"
"260","2015-16","SHB 1183","1183"
"261","2015-16","HB 1184","1184"
"262","2015-16","SHB 1184","1184"
"263","2015-16","HB 1185","1185"
"264","2015-16","HB 1186","1186"
"265","2015-16","ESHB 1186","1186"
"266","2015-16","EHB 1187","1187"
"267","2015-16","HB 1188","1188"
"268","2015-16","SHB 1188","1188"
"269","2015-16","HB 1189","1189"
"270","2015-16","HB 1190","1190"
"271","2015-16","SHB 1190","1190"
"272","2015-16","HB 1191","1191"
"273","2015-16","SHB 1191","1191"
"274","2015-16","HB 1192","1192"
"275","2015-16","HB 1193","1193"
"276","2015-16","HB 1194","1194"
"277","2015-16","SHB 1194","1194"
"278","2015-16","HB 1195","1195"
"279","2015-16","HB 1196","1196"
"280","2015-16","HB 1197","1197"
"281","2015-16","SHB 1197","1197"
"282","2015-16","HB 1198","1198"
"283","2015-16","SHB 1198","1198"
"284","2015-16","HB 1199","1199"
"285","2015-16","HB 1200","1200"
"286","2015-16","HB 1201","1201"
"287","2015-16","HB 1202","1202"
"288","2015-16","HB 1203","1203"
"289","2015-16","HB 1204","1204"
"290","2015-16","HB 1205","1205"
"291","2015-16","HB 1206","1206"
"292","2015-16","HB 1207","1207"
"293","2015-16","HB 1208","1208"
"294","2015-16","HB 1209","1209"
"295","2015-16","HB 1210","1210"
"296","2015-16","HB 1211","1211"
"297","2015-16","ESHB 1211","1211"
"298","2015-16","HB 1212","1212"
"299","2015-16","SHB 1212","1212"
"300","2015-16","HB 1213","1213"
"301","2015-16","ESHB 1213","1213"
"302","2015-16","HB 1214","1214"
"303","2015-16","HB 1215","1215"
"304","2015-16","HB 1216","1216"
"305","2015-16","HB 1217","1217"
"306","2015-16","HB 1218","1218"
"307","2015-16","HB 1219","1219"
"308","2015-16","HB 1220","1220"
"309","2015-16","HB 1221","1221"
"310","2015-16","SHB 1221","1221"
"311","2015-16","HB 1222","1222"
"312","2015-16","HB 1223","1223"
"313","2015-16","SHB 1223","1223"
"314","2015-16","HB 1224","1224"
"315","2015-16","HB 1225","1225"
"316","2015-16","HB 1226","1226"
"317","2015-16","HB 1227","1227"
"318","2015-16","HB 1228","1228"
"319","2015-16","HB 1229","1229"
"320","2015-16","HB 1230","1230"
"321","2015-16","HB 1231","1231"
"322","2015-16","HB 1232","1232"
"323","2015-16","HB 1233","1233"
"324","2015-16","HB 1234","1234"
"325","2015-16","SHB 1234","1234"
"326","2015-16","HB 1235","1235"
"327","2015-16","HB 1236","1236"
"328","2015-16","ESHB 1236","1236"
"329","2015-16","HB 1237","1237"
"330","2015-16","HB 1238","1238"
"331","2015-16","SHB 1238","1238"
"332","2015-16","HB 1239","1239"
"333","2015-16","HB 1240","1240"
"334","2015-16","SHB 1240","1240"
"335","2015-16","HB 1241","1241"
"336","2015-16","HB 1242","1242"
"337","2015-16","HB 1243","1243"
"338","2015-16","HB 1244","1244"
"339","2015-16","HB 1245","1245"
"340","2015-16","HB 1246","1246"
"341","2015-16","HB 1247","1247"
"342","2015-16","HB 1248","1248"
"343","2015-16","ESHB 1248","1248"
"344","2015-16","HB 1249","1249"
"345","2015-16","HB 1250","1250"
"346","2015-16","SHB 1250","1250"
"347","2015-16","HB 1251","1251"
"348","2015-16","HB 1252","1252"
"349","2015-16","SHB 1252","1252"
"350","2015-16","HB 1253","1253"
"351","2015-16","HB 1254","1254"
"352","2015-16","HB 1255","1255"
"353","2015-16","SHB 1255","1255"
"354","2015-16","HB 1256","1256"
"355","2015-16","HB 1257","1257"
"356","2015-16","SHB 1257","1257"
"357","2015-16","EHB 1258","1258"
"358","2015-16","HB 1259","1259"
"359","2015-16","HB 1260","1260"
"360","2015-16","HB 1261","1261"
"361","2015-16","HB 1262","1262"
"362","2015-16","HB 1263","1263"
"363","2015-16","HB 1264","1264"
"364","2015-16","HB 1265","1265"
"365","2015-16","HB 1266","1266"
"366","2015-16","HB 1267","1267"
"367","2015-16","HB 1268","1268"
"368","2015-16","HB 1269","1269"
"369","2015-16","HB 1270","1270"
"370","2015-16","SHB 1270","1270"
"371","2015-16","HB 1271","1271"
"372","2015-16","HB 1272","1272"
"373","2015-16","SHB 1272","1272"
"374","2015-16","2E2SHB 1272","1272"
"375","2015-16","HB 1273","1273"
"376","2015-16","SHB 1273","1273"
"377","2015-16","HB 1274","1274"
"378","2015-16","SHB 1274","1274"
"379","2015-16","HB 1275","1275"
"380","2015-16","HB 1276","1276"
"381","2015-16","SHB 1276","1276"
"382","2015-16","2E2SHB 1276","1276"
"383","2015-16","HB 1277","1277"
"384","2015-16","HB 1278","1278"
"385","2015-16","SHB 1278","1278"
"386","2015-16","2SHB 1278","1278"
"387","2015-16","HB 1279","1279"
"388","2015-16","HB 1280","1280"
"389","2015-16","HB 1281","1281"
"390","2015-16","SHB 1281","1281"
"391","2015-16","2SHB 1281","1281"
"392","2015-16","HB 1282","1282"
"393","2015-16","HB 1283","1283"
"394","2015-16","SHB 1283","1283"
"395","2015-16","HB 1284","1284"
"396","2015-16","SHB 1284","1284"
"397","2015-16","HB 1285","1285"
"398","2015-16","SHB 1285","1285"
"399","2015-16","HB 1286","1286"
"400","2015-16","HB 1287","1287"
"401","2015-16","HB 1288","1288"
"402","2015-16","HB 1289","1289"
"403","2015-16","HB 1290","1290"
"404","2015-16","HB 1291","1291"
"405","2015-16","HB 1292","1292"
"406","2015-16","HB 1293","1293"
"407","2015-16","HB 1294","1294"
"408","2015-16","HB 1295","1295"
"409","2015-16","SHB 1295","1295"
"410","2015-16","HB 1296","1296"
"411","2015-16","SHB 1296","1296"
"412","2015-16","HB 1297","1297"
"413","2015-16","HB 1298","1298"
"414","2015-16","SHB 1298","1298"
"415","2015-16","HB 1299","1299"
"416","2015-16","2ESHB 1299","1299"
"417","2015-16","HB 1300","1300"
"418","2015-16","HB 1301","1301"
"419","2015-16","HB 1302","1302"
"420","2015-16","HB 1303","1303"
"421","2015-16","HB 1304","1304"
"422","2015-16","HB 1305","1305"
"423","2015-16","HB 1306","1306"
"424","2015-16","HB 1307","1307"
"425","2015-16","HB 1308","1308"
"426","2015-16","HB 1309","1309"
"427","2015-16","HB 1310","1310"
"428","2015-16","HB 1311","1311"
"429","2015-16","HB 1312","1312"
"430","2015-16","HB 1313","1313"
"431","2015-16","SHB 1313","1313"
"432","2015-16","HB 1314","1314"
"433","2015-16","SHB 1314","1314"
"434","2015-16","HB 1315","1315"
"435","2015-16","HB 1316","1316"
"436","2015-16","SHB 1316","1316"
"437","2015-16","HB 1317","1317"
"438","2015-16","HB 1318","1318"
"439","2015-16","HB 1319","1319"
"440","2015-16","SHB 1319","1319"
"441","2015-16","HB 1320","1320"
"442","2015-16","SHB 1320","1320"
"443","2015-16","E2SHB 1320","1320"
"444","2015-16","HB 1321","1321"
"445","2015-16","HB 1322","1322"
"446","2015-16","HB 1323","1323"
"447","2015-16","SHB 1323","1323"
"448","2015-16","HB 1324","1324"
"449","2015-16","HB 1325","1325"
"450","2015-16","HB 1326","1326"
"451","2015-16","HB 1327","1327"
"452","2015-16","HB 1328","1328"
"453","2015-16","HB 1329","1329"
"454","2015-16","HB 1330","1330"
"455","2015-16","HB 1331","1331"
"456","2015-16","SHB 1331","1331"
"457","2015-16","HB 1332","1332"
"458","2015-16","HB 1333","1333"
"459","2015-16","HB 1334","1334"
"460","2015-16","HB 1335","1335"
"461","2015-16","HB 1336","1336"
"462","2015-16","HB 1337","1337"
"463","2015-16","SHB 1337","1337"
"464","2015-16","HB 1338","1338"
"465","2015-16","HB 1339","1339"
"466","2015-16","HB 1340","1340"
"467","2015-16","SHB 1340","1340"
"468","2015-16","HB 1341","1341"
"469","2015-16","HB 1342","1342"
"470","2015-16","HB 1343","1343"
"471","2015-16","HB 1344","1344"
"472","2015-16","SHB 1344","1344"
"473","2015-16","HB 1345","1345"
"474","2015-16","SHB 1345","1345"
"475","2015-16","HB 1346","1346"
"476","2015-16","SHB 1346","1346"
"477","2015-16","HB 1347","1347"
"478","2015-16","HB 1348","1348"
"479","2015-16","SHB 1348","1348"
"480","2015-16","HB 1349","1349"
"481","2015-16","ESHB 1349","1349"
"482","2015-16","HB 1350","1350"
"483","2015-16","HB 1351","1351"
"484","2015-16","ESHB 1351","1351"
"485","2015-16","HB 1352","1352"
"486","2015-16","HB 1353","1353"
"487","2015-16","SHB 1353","1353"
"488","2015-16","HB 1354","1354"
"489","2015-16","SHB 1354","1354"
"490","2015-16","HB 1355","1355"
"491","2015-16","HB 1356","1356"
"492","2015-16","HB 1357","1357"
"493","2015-16","HB 1358","1358"
"494","2015-16","HB 1359","1359"
"495","2015-16","HB 1360","1360"
"496","2015-16","HB 1361","1361"
"497","2015-16","HB 1362","1362"
"498","2015-16","HB 1363","1363"
"499","2015-16","HB 1364","1364"
"500","2015-16","SHB 1364","1364"
"501","2015-16","2SHB 1364","1364"
"502","2015-16","HB 1365","1365"
"503","2015-16","HB 1366","1366"
"504","2015-16","HB 1367","1367"
"505","2015-16","HB 1368","1368"
"506","2015-16","SHB 1368","1368"
"507","2015-16","E2SHB 1368","1368"
"508","2015-16","HB 1369","1369"
"509","2015-16","SHB 1369","1369"
"510","2015-16","HB 1370","1370"
"511","2015-16","SHB 1370","1370"
"512","2015-16","HB 1371","1371"
"513","2015-16","HB 1372","1372"
"514","2015-16","HB 1373","1373"
"515","2015-16","HB 1374","1374"
"516","2015-16","HB 1375","1375"
"517","2015-16","HB 1376","1376"
"518","2015-16","HB 1377","1377"
"519","2015-16","HB 1378","1378"
"520","2015-16","HB 1379","1379"
"521","2015-16","HB 1380","1380"
"522","2015-16","SHB 1380","1380"
"523","2015-16","HB 1381","1381"
"524","2015-16","SHB 1381","1381"
"525","2015-16","HB 1382","1382"
"526","2015-16","SHB 1382","1382"
"527","2015-16","HB 1383","1383"
"528","2015-16","HB 1384","1384"
"529","2015-16","HB 1385","1385"
"530","2015-16","HB 1386","1386"
"531","2015-16","HB 1387","1387"
"532","2015-16","HB 1388","1388"
"533","2015-16","HB 1389","1389"
"534","2015-16","HB 1390","1390"
"535","2015-16","SHB 1390","1390"
"536","2015-16","E2SHB 1390","1390"
"537","2015-16","HB 1391","1391"
"538","2015-16","SHB 1391","1391"
"539","2015-16","2SHB 1391","1391"
"540","2015-16","HB 1392","1392"
"541","2015-16","HB 1393","1393"
"542","2015-16","SHB 1393","1393"
"543","2015-16","HB 1394","1394"
"544","2015-16","HB 1395","1395"
"545","2015-16","HB 1396","1396"
"546","2015-16","SHB 1396","1396"
"547","2015-16","HB 1397","1397"
"548","2015-16","HB 1398","1398"
"549","2015-16","HB 1399","1399"
"550","2015-16","SHB 1399","1399"
"551","2015-16","HB 1400","1400"
"552","2015-16","SHB 1400","1400"
"553","2015-16","HB 1401","1401"
"554","2015-16","HB 1402","1402"
"555","2015-16","HB 1403","1403"
"556","2015-16","HB 1404","1404"
"557","2015-16","SHB 1404","1404"
"558","2015-16","HB 1405","1405"
"559","2015-16","HB 1406","1406"
"560","2015-16","HB 1407","1407"
"561","2015-16","HB 1408","1408"
"562","2015-16","SHB 1408","1408"
"563","2015-16","EHB 1409","1409"
"564","2015-16","HB 1410","1410"
"565","2015-16","ESHB 1410","1410"
"566","2015-16","HB 1411","1411"
"567","2015-16","HB 1412","1412"
"568","2015-16","HB 1413","1413"
"569","2015-16","HB 1414","1414"
"570","2015-16","HB 1415","1415"
"571","2015-16","SHB 1415","1415"
"572","2015-16","HB 1416","1416"
"573","2015-16","HB 1417","1417"
"574","2015-16","ESHB 1417","1417"
"575","2015-16","HB 1418","1418"
"576","2015-16","HB 1419","1419"
"577","2015-16","HB 1420","1420"
"578","2015-16","ESHB 1420","1420"
"579","2015-16","HB 1421","1421"
"580","2015-16","EHB 1422","1422"
"581","2015-16","HB 1423","1423"
"582","2015-16","HB 1424","1424"
"583","2015-16","ESHB 1424","1424"
"584","2015-16","HB 1425","1425"
"585","2015-16","HB 1426","1426"
"586","2015-16","SHB 1426","1426"
"587","2015-16","HB 1427","1427"
"588","2015-16","HB 1428","1428"
"589","2015-16","SHB 1428","1428"
"590","2015-16","HB 1429","1429"
"591","2015-16","HB 1430","1430"
"592","2015-16","SHB 1430","1430"
"593","2015-16","HB 1431","1431"
"594","2015-16","HB 1432","1432"
"595","2015-16","HB 1433","1433"
"596","2015-16","HB 1434","1434"
"597","2015-16","HB 1435","1435"
"598","2015-16","HB 1436","1436"
"599","2015-16","SHB 1436","1436"
"600","2015-16","2SHB 1436","1436"
"601","2015-16","HB 1437","1437"
"602","2015-16","HB 1438","1438"
"603","2015-16","HB 1439","1439"
"604","2015-16","SHB 1439","1439"
"605","2015-16","HB 1440","1440"
"606","2015-16","ESHB 1440","1440"
"607","2015-16","HB 1441","1441"
"608","2015-16","HB 1442","1442"
"609","2015-16","EHB 1443","1443"
"610","2015-16","HB 1444","1444"
"611","2015-16","HB 1445","1445"
"612","2015-16","SHB 1445","1445"
"613","2015-16","HB 1446","1446"
"614","2015-16","HB 1447","1447"
"615","2015-16","SHB 1447","1447"
"616","2015-16","HB 1448","1448"
"617","2015-16","ESHB 1448","1448"
"618","2015-16","HB 1449","1449"
"619","2015-16","ESHB 1449","1449"
"620","2015-16","HB 1450","1450"
"621","2015-16","SHB 1450","1450"
"622","2015-16","E2SHB 1450","1450"
"623","2015-16","HB 1451","1451"
"624","2015-16","HB 1452","1452"
"625","2015-16","HB 1453","1453"
"626","2015-16","SHB 1453","1453"
"627","2015-16","HB 1454","1454"
"628","2015-16","HB 1455","1455"
"629","2015-16","HB 1456","1456"
"630","2015-16","HB 1457","1457"
"631","2015-16","HB 1458","1458"
"632","2015-16","SHB 1458","1458"
"633","2015-16","2SHB 1458","1458"
"634","2015-16","HB 1459","1459"
"635","2015-16","HB 1460","1460"
"636","2015-16","HB 1461","1461"
"637","2015-16","HB 1462","1462"
"638","2015-16","HB 1463","1463"
"639","2015-16","HB 1464","1464"
"640","2015-16","EHB 1465","1465"
"641","2015-16","HB 1466","1466"
"642","2015-16","SHB 1466","1466"
"643","2015-16","HB 1467","1467"
"644","2015-16","HB 1468","1468"
"645","2015-16","HB 1469","1469"
"646","2015-16","SHB 1469","1469"
"647","2015-16","2SHB 1469","1469"
"648","2015-16","HB 1470","1470"
"649","2015-16","SHB 1470","1470"
"650","2015-16","HB 1471","1471"
"651","2015-16","SHB 1471","1471"
"652","2015-16","E2SHB 1471","1471"
"653","2015-16","HB 1472","1472"
"654","2015-16","SHB 1472","1472"
"655","2015-16","E2SHB 1472","1472"
"656","2015-16","HB 1473","1473"
"657","2015-16","HB 1474","1474"
"658","2015-16","HB 1475","1475"
"659","2015-16","SHB 1475","1475"
"660","2015-16","HB 1476","1476"
"661","2015-16","HB 1477","1477"
"662","2015-16","HB 1478","1478"
"663","2015-16","HB 1479","1479"
"664","2015-16","HB 1480","1480"
"665","2015-16","SHB 1480","1480"
"666","2015-16","HB 1481","1481"
"667","2015-16","SHB 1481","1481"
"668","2015-16","HB 1482","1482"
"669","2015-16","SHB 1482","1482"
"670","2015-16","HB 1483","1483"
"671","2015-16","HB 1484","1484"
"672","2015-16","HB 1485","1485"
"673","2015-16","SHB 1485","1485"
"674","2015-16","E2SHB 1485","1485"
"675","2015-16","HB 1486","1486"
"676","2015-16","HB 1487","1487"
"677","2015-16","SHB 1487","1487"
"678","2015-16","HB 1488","1488"
"679","2015-16","HB 1489","1489"
"680","2015-16","HB 1490","1490"
"681","2015-16","HB 1491","1491"
"682","2015-16","SHB 1491","1491"
"683","2015-16","2E2SHB 1491","1491"
"684","2015-16","HB 1492","1492"
"685","2015-16","SHB 1492","1492"
"686","2015-16","HB 1493","1493"
"687","2015-16","HB 1494","1494"
"688","2015-16","HB 1495","1495"
"689","2015-16","ESHB 1495","1495"
"690","2015-16","HB 1496","1496"
"691","2015-16","SHB 1496","1496"
"692","2015-16","HB 1497","1497"
"693","2015-16","HB 1498","1498"
"694","2015-16","HB 1499","1499"
"695","2015-16","SHB 1499","1499"
"696","2015-16","2SHB 1499","1499"
"697","2015-16","HB 1500","1500"
"698","2015-16","SHB 1500","1500"
"699","2015-16","HB 1501","1501"
"700","2015-16","SHB 1501","1501"
"701","2015-16","HB 1502","1502"
"702","2015-16","HB 1503","1503"
"703","2015-16","SHB 1503","1503"
"704","2015-16","HB 1504","1504"
"705","2015-16","HB 1505","1505"
"706","2015-16","SHB 1505","1505"
"707","2015-16","HB 1506","1506"
"708","2015-16","HB 1507","1507"
"709","2015-16","HB 1508","1508"
"710","2015-16","HB 1509","1509"
"711","2015-16","HB 1510","1510"
"712","2015-16","HB 1511","1511"
"713","2015-16","SHB 1511","1511"
"714","2015-16","HB 1512","1512"
"715","2015-16","EHB 1513","1513"
"716","2015-16","HB 1514","1514"
"717","2015-16","SHB 1514","1514"
"718","2015-16","HB 1515","1515"
"719","2015-16","HB 1516","1516"
"720","2015-16","SHB 1516","1516"
"721","2015-16","HB 1517","1517"
"722","2015-16","HB 1518","1518"
"723","2015-16","HB 1519","1519"
"724","2015-16","HB 1520","1520"
"725","2015-16","HB 1521","1521"
"726","2015-16","HB 1522","1522"
"727","2015-16","HB 1523","1523"
"728","2015-16","HB 1524","1524"
"729","2015-16","HB 1525","1525"
"730","2015-16","HB 1526","1526"
"731","2015-16","HB 1527","1527"
"732","2015-16","SHB 1527","1527"
"733","2015-16","HB 1528","1528"
"734","2015-16","HB 1529","1529"
"735","2015-16","HB 1530","1530"
"736","2015-16","HB 1531","1531"
"737","2015-16","HB 1532","1532"
"738","2015-16","HB 1533","1533"
"739","2015-16","HB 1534","1534"
"740","2015-16","HB 1535","1535"
"741","2015-16","HB 1536","1536"
"742","2015-16","SHB 1536","1536"
"743","2015-16","HB 1537","1537"
"744","2015-16","SHB 1537","1537"
"745","2015-16","HB 1538","1538"
"746","2015-16","HB 1539","1539"
"747","2015-16","SHB 1539","1539"
"748","2015-16","HB 1540","1540"
"749","2015-16","SHB 1540","1540"
"750","2015-16","HB 1541","1541"
"751","2015-16","SHB 1541","1541"
"752","2015-16","E2SHB 1541","1541"
"753","2015-16","HB 1542","1542"
"754","2015-16","HB 1543","1543"
"755","2015-16","HB 1544","1544"
"756","2015-16","HB 1545","1545"
"757","2015-16","HB 1546","1546"
"758","2015-16","SHB 1546","1546"
"759","2015-16","E2SHB 1546","1546"
"760","2015-16","HB 1547","1547"
